Incident_ID,Company_Name,Industry,Attack_Type,Date_of_Incident,Breach_Size,Financial_Loss,Country,Attack_Vector,Mitigation_Time,Year,Month,Day
16370,Cochran-Stokes,Tech,Data Breach,2021-07-12,9149193.0,4814567.94,Netherlands,Phishing,54,2021,7,12
16371,Pineda Inc,Manufacturing,Denial of Service,2022-10-01,4590820.0,2037783.2,Sweden,DDoS Attack,33,2022,10,1
16372,"Cunningham, Coleman And Torres",Manufacturing,Malware,2022-05-06,5618964.0,2368221.01,Spain,Phishing,46,2022,5,6
16373,Bailey Ltd,Healthcare,Ransomware,2022-01-03,9496964.0,3792006.24,Belgium,DDoS Attack,6,2022,1,3
16374,Carpenter-Park,Manufacturing,Data Breach,2020-12-02,2178115.0,1008610.49,France,Spear Phishing,29,2020,12,2
16375,Cohen Ltd,Retail,Ransomware,2021-05-01,4302789.0,1593641.75,Spain,Spear Phishing,54,2021,5,1
16376,"Lyons, Anderson And Cole",Retail,Data Breach,2023-08-24,3741994.0,2446630.93,Netherlands,Phishing,34,2023,8,24
16377,"Boyd, Crawford And Hansen",Healthcare,Malware,2020-09-28,6739063.0,1646912.53,Italy,DDoS Attack,11,2020,9,28
16378,Sullivan-Espinoza,Healthcare,Ransomware,2022-08-17,1561443.0,3375447.58,Uk,Phishing,57,2022,8,17
16379,Sutton-Hunter,Energy,Ransomware,2023-01-25,8518453.0,3620541.81,Sweden,Insider Threat,27,2023,1,25
16380,"Chen, Mcmahon And Taylor",Tech,Phishing,2020-09-27,9043715.0,2517953.22,Belgium,DDoS Attack,44,2020,9,27
16381,"Nunez, Davis And Martin",Tech,Supply Chain Attack,2022-01-22,4950575.0,513302.75,Sweden,Phishing,59,2022,1,22
16382,Roberson-Mcmillan,Retail,Ransomware,2022-03-19,3993488.0,4773051.73,Netherlands,Phishing,27,2022,3,19
16383,"Strong, Webb And Lee",Manufacturing,Ransomware,2022-10-12,59290.0,4835915.34,Uk,Compromised Vendor,54,2022,10,12
16384,Butler-Rodriguez,Manufacturing,Ransomware,2022-11-06,4950575.0,2890785.18,Netherlands,DDoS Attack,21,2022,11,6
16385,Bailey-Gomez,Healthcare,Ransomware,2020-04-25,1825205.0,3746002.74,Spain,Compromised Vendor,23,2020,4,25
16386,"Lopez, Burton And Simmons",Healthcare,Supply Chain Attack,2022-03-27,4649763.0,1110182.2,Sweden,DDoS Attack,33,2022,3,27
16387,"King, Ramirez And Figueroa",Manufacturing,Ransomware,2023-11-10,9784658.0,2725171.66,Spain,Compromised Vendor,16,2023,11,10
16388,"Figueroa, Johnson And Fox",Tech,Data Breach,2022-02-25,7326023.0,1533609.39,Italy,Insider Threat,40,2022,2,25
16389,"Becker, Hayes And House",Healthcare,Ransomware,2023-08-12,45509.0,4612096.66,Belgium,DDoS Attack,34,2023,8,12
16390,"Diaz, Velazquez And Sherman",Tech,Phishing,2022-10-02,8779565.0,616935.91,Uk,Phishing,16,2022,10,2
16391,Santiago-Johnson,Healthcare,Data Breach,2020-06-05,4933983.0,397504.69,Italy,Compromised Vendor,57,2020,6,5
16392,"Robinson, Moran And Davis",Manufacturing,Phishing,2020-03-11,395013.0,4192526.21,Spain,Compromised Vendor,40,2020,3,11
16393,Waters Group,Finance,Malware,2023-01-01,9071081.0,3065200.95,Uk,Phishing,41,2023,1,1
16394,Perkins-Miller,Retail,Supply Chain Attack,2021-03-04,3737056.0,2637071.43,France,Compromised Vendor,26,2021,3,4
16395,"Robinson, Phillips And Fuller",Finance,Phishing,2022-06-27,4876698.0,1654439.04,Belgium,Compromised Vendor,35,2022,6,27
16396,"Obrien, Anderson And Phillips",Telecommunications,Ransomware,2023-06-05,7279856.0,4548789.35,Italy,Phishing,9,2023,6,5
16397,Logan Inc,Retail,Ransomware,2020-07-23,8014434.0,4082499.08,Netherlands,Compromised Vendor,11,2020,7,23
16398,Jones And Sons,Finance,Phishing,2023-04-01,9555848.0,115510.75,Italy,Insider Threat,49,2023,4,1
16399,Perkins Inc,Healthcare,Data Breach,2022-09-13,5007125.0,831892.05,Belgium,DDoS Attack,60,2022,9,13
16400,Davis-Martin,Healthcare,Ransomware,2020-11-02,580877.0,2695450.67,Netherlands,Insider Threat,6,2020,11,2
16401,Miller Llc,Healthcare,Ransomware,2020-02-22,4950575.0,3340656.02,Belgium,Compromised Vendor,60,2020,2,22
16402,Johnson Ltd,Retail,Ransomware,2023-04-20,2096383.0,1343767.61,Uk,Phishing,22,2023,4,20
16403,"Ortiz, Schroeder And Williams",Retail,Ransomware,2023-02-13,4278943.0,4165836.01,Belgium,Insider Threat,15,2023,2,13
16404,Wells-Bennett,Retail,Data Breach,2021-01-15,1023676.0,3667735.64,Belgium,Malware Infection,21,2021,1,15
16405,Carter Plc,Retail,Data Breach,2020-11-23,7535706.0,635785.49,Italy,Phishing,55,2020,11,23
16406,Johnston Inc,Tech,Supply Chain Attack,2021-11-11,4096501.0,2376137.68,Sweden,Compromised Vendor,14,2021,11,11
16407,Golden Inc,Telecommunications,Ransomware,2021-09-07,7182047.0,1345863.88,Sweden,Phishing,57,2021,9,7
16408,Mclean-Wade,Manufacturing,Malware,2021-04-27,9320813.0,4090679.17,France,Spear Phishing,20,2021,4,27
16409,Harvey-Simpson,Tech,Denial of Service,2021-05-25,4950575.0,3340587.23,Netherlands,Phishing,16,2021,5,25
16410,"Tanner, Hall And Thomas",Manufacturing,Ransomware,2022-11-24,4950575.0,410661.45,Belgium,Insider Threat,30,2022,11,24
16411,Smith-Barber,Telecommunications,Data Breach,2021-10-06,2577291.0,4730815.21,Sweden,Compromised Vendor,60,2021,10,6
16412,"Diaz, Graves And Miller",Telecommunications,Ransomware,2022-06-25,2451181.0,3436300.94,Belgium,Insider Threat,45,2022,6,25
16413,Waters And Sons,Tech,Data Breach,2021-09-16,6442856.0,1558095.58,Uk,Phishing,43,2021,9,16
16414,Ward-Hicks,Healthcare,Data Breach,2020-08-04,5609769.0,2524046.65,Netherlands,Spear Phishing,51,2020,8,4
16415,"Young, Williams And Lewis",Telecommunications,Data Breach,2021-02-10,187893.0,2376374.13,Netherlands,Compromised Vendor,58,2021,2,10
16416,Carpenter-Hawkins,Manufacturing,Malware,2021-10-17,9173588.0,1115293.71,Sweden,Phishing,41,2021,10,17
16417,Oneal Ltd,Retail,Ransomware,2020-09-10,4950575.0,3283277.25,Denmark,Spear Phishing,47,2020,9,10
16418,"Townsend, Jennings And White",Manufacturing,Ransomware,2020-07-02,4643187.0,3247651.49,France,Phishing,52,2020,7,2
16419,Sanchez-Wolf,Energy,Ransomware,2021-10-07,7215122.0,713284.76,Belgium,DDoS Attack,17,2021,10,7
16420,"Schmidt, Beasley And Jackson",Tech,Denial of Service,2021-01-29,2546235.0,1956343.92,Italy,Spear Phishing,39,2021,1,29
16421,Bradley And Sons,Healthcare,Data Breach,2022-11-01,7832601.0,422371.16,Sweden,Phishing,27,2022,11,1
16422,"Mann, Allen And Jones",Telecommunications,Ransomware,2022-01-23,1482376.0,569741.77,Italy,Phishing,58,2022,1,23
16423,"Merritt, Smith And Russell",Healthcare,Supply Chain Attack,2022-08-28,4950575.0,3003856.22,Spain,Phishing,23,2022,8,28
16424,Wright Inc,Telecommunications,Data Breach,2021-09-04,6388757.0,2549697.91,Sweden,Phishing,48,2021,9,4
16425,Rodriguez-Reese,Finance,Denial of Service,2022-03-28,354483.0,1424634.12,Netherlands,Spear Phishing,5,2022,3,28
16426,"Nelson, Sanford And Mendoza",Retail,Malware,2023-03-02,183662.0,4797119.21,Netherlands,DDoS Attack,52,2023,3,2
16427,Collins-Miller,Healthcare,Data Breach,2021-03-06,8733102.0,1297978.87,France,Compromised Vendor,31,2021,3,6
16428,Haynes Inc,Retail,Malware,2023-11-19,9469883.0,4741751.8,Spain,DDoS Attack,57,2023,11,19
16429,Carlson Plc,Healthcare,Ransomware,2022-02-20,3188042.0,3937855.3,Netherlands,DDoS Attack,17,2022,2,20
16430,Thomas And Sons,Manufacturing,Ransomware,2021-08-15,5857202.0,2664505.27,Uk,Compromised Vendor,49,2021,8,15
16431,West Plc,Finance,Ransomware,2021-08-25,4950575.0,1560332.44,Sweden,Phishing,44,2021,8,25
16432,"Robertson, Figueroa And Harper",Healthcare,Phishing,2021-05-10,3017778.0,3643955.07,Uk,Phishing,31,2021,5,10
16433,Brandt Ltd,Healthcare,Ransomware,2020-01-21,406003.0,3710289.79,Sweden,Phishing,41,2020,1,21
16434,White-Owens,Retail,Ransomware,2023-09-03,4393036.0,1700563.11,Spain,DDoS Attack,55,2023,9,3
16435,"Cummings, Barnes And Perry",Tech,Phishing,2020-12-20,5239248.0,724456.25,Sweden,Compromised Vendor,24,2020,12,20
16436,"King, Rodriguez And Williams",Finance,Data Breach,2020-06-07,3000208.0,3233561.11,Belgium,Phishing,32,2020,6,7
16437,Gordon-Martin,Manufacturing,Data Breach,2021-01-17,4950575.0,3862101.6,Belgium,Compromised Vendor,45,2021,1,17
16438,"Mitchell, Miller And Neal",Healthcare,Data Breach,2022-08-30,4950575.0,4066528.75,Sweden,Spear Phishing,49,2022,8,30
16439,Jackson-Wood,Healthcare,Ransomware,2021-03-19,2980853.0,158914.09,Belgium,Phishing,19,2021,3,19
16440,Braun-Chen,Finance,Ransomware,2022-04-29,7811988.0,2060112.0,Denmark,Phishing,38,2022,4,29
16441,Dyer-Jones,Manufacturing,Data Breach,2020-01-23,8363546.0,2138378.17,Belgium,Compromised Vendor,25,2020,1,23
16442,Torres Plc,Manufacturing,Phishing,2020-02-26,9539763.0,3462984.9,Netherlands,Phishing,37,2020,2,26
16443,"Lewis, Stewart And Kelly",Finance,Phishing,2023-09-07,9753455.0,2285718.26,Denmark,Phishing,15,2023,9,7
16444,Smith-Chan,Telecommunications,Phishing,2022-04-24,2603149.0,3389640.92,Sweden,Phishing,34,2022,4,24
16445,Henderson-Reed,Healthcare,Malware,2023-08-23,4950575.0,4620258.68,Belgium,Compromised Vendor,17,2023,8,23
16446,Smith-Cannon,Telecommunications,Data Breach,2023-01-28,2224164.0,3819069.81,Belgium,Spear Phishing,18,2023,1,28
16447,Benson And Sons,Telecommunications,Data Breach,2021-01-20,196736.0,756246.06,Spain,Compromised Vendor,30,2021,1,20
16448,"Weaver, Calhoun And Larson",Manufacturing,Data Breach,2020-07-27,2447118.0,2539205.23,Belgium,Phishing,12,2020,7,27
16449,"Byrd, Berg And Williamson",Manufacturing,Supply Chain Attack,2023-01-08,4950575.0,567475.91,Belgium,DDoS Attack,45,2023,1,8
16450,Haney Llc,Healthcare,Ransomware,2023-07-24,2132409.0,991093.36,Belgium,Compromised Vendor,20,2023,7,24
16451,Bryant-Hale,Tech,Ransomware,2021-10-04,6337118.0,2470880.12,Netherlands,Compromised Vendor,6,2021,10,4
16452,"Leblanc, Smith And Herrera",Healthcare,Malware,2021-01-04,5265023.0,1282597.09,France,Phishing,25,2021,1,4
16453,Lewis Group,Manufacturing,Data Breach,2023-09-11,6606499.0,3675543.09,Belgium,Insider Threat,24,2023,9,11
16454,Edwards-Smith,Healthcare,Data Breach,2020-11-07,2870983.0,1577754.81,Belgium,Insider Threat,28,2020,11,7
16455,Acosta-Owens,Retail,Data Breach,2022-12-16,3354153.0,3083812.18,Spain,Phishing,17,2022,12,16
16456,Sullivan-Holt,Tech,Malware,2021-06-22,2497714.0,2681064.34,Belgium,Phishing,30,2021,6,22
16457,Good-Ortiz,Retail,Ransomware,2022-12-13,580081.0,598349.15,Italy,Phishing,50,2022,12,13
16458,Dawson-Warren,Manufacturing,Phishing,2023-04-15,5914002.0,2852087.06,Sweden,Phishing,25,2023,4,15
16459,Morse Llc,Tech,Ransomware,2020-02-18,5759242.0,1337209.58,Sweden,Phishing,14,2020,2,18
16460,Mclean-Clark,Healthcare,Supply Chain Attack,2022-04-21,3825489.0,4590187.29,Netherlands,Spear Phishing,10,2022,4,21
16461,"Rice, Gates And Pierce",Healthcare,Ransomware,2020-02-20,1419074.0,2837512.23,Spain,Compromised Vendor,41,2020,2,20
16462,Martin Inc,Healthcare,Supply Chain Attack,2023-07-30,7258888.0,4027095.24,Netherlands,Phishing,15,2023,7,30
16463,"Spencer, Gardner And Patton",Healthcare,Ransomware,2023-11-09,9518770.0,4902013.42,Belgium,Spear Phishing,40,2023,11,9
16464,"Chavez, Howell And Williams",Healthcare,Phishing,2020-06-07,1116045.0,2030540.69,France,Compromised Vendor,11,2020,6,7
16465,"Dominguez, Brown And Harding",Healthcare,Malware,2022-05-10,5230964.0,1731878.47,Italy,Compromised Vendor,58,2022,5,10
16466,Werner-Sherman,Healthcare,Ransomware,2020-10-22,5434579.0,2935203.24,Netherlands,Insider Threat,7,2020,10,22
16467,Floyd-Lawrence,Healthcare,Malware,2020-02-08,2278408.0,1083963.89,Sweden,Compromised Vendor,14,2020,2,8
16468,Martin Group,Tech,Malware,2021-02-24,4950575.0,3529990.94,Netherlands,DDoS Attack,50,2021,2,24
16469,Jordan-Nichols,Retail,Data Breach,2023-11-03,3802647.0,1417629.32,France,DDoS Attack,42,2023,11,3
16470,"Stewart, Farrell And Spencer",Retail,Ransomware,2022-06-16,4286897.0,3586057.19,Belgium,Phishing,13,2022,6,16
16471,Thomas-Hurley,Manufacturing,Data Breach,2023-04-02,6500469.0,1795376.38,Uk,DDoS Attack,57,2023,4,2
16472,Rodriguez-Williams,Retail,Data Breach,2020-12-12,9755651.0,1502371.95,Netherlands,DDoS Attack,23,2020,12,12
16473,Martinez Plc,Retail,Phishing,2021-03-16,5518214.0,4738409.1,Spain,Compromised Vendor,47,2021,3,16
16474,Carson Llc,Telecommunications,Data Breach,2021-01-16,4950575.0,1056772.13,Spain,Compromised Vendor,53,2021,1,16
16475,Gilbert-Butler,Manufacturing,Denial of Service,2021-10-09,8048677.0,1209777.56,Sweden,Phishing,33,2021,10,9
16476,"Stewart, Jensen And Fox",Tech,Data Breach,2023-02-24,3949995.0,152630.54,Italy,Compromised Vendor,10,2023,2,24
16477,Johnson-Smith,Telecommunications,Ransomware,2020-11-19,4950575.0,3820467.73,Uk,Phishing,55,2020,11,19
16478,Flynn And Sons,Manufacturing,Ransomware,2020-01-04,6024321.0,3180394.53,Sweden,Compromised Vendor,26,2020,1,4
16479,"Flores, Callahan And Crawford",Manufacturing,Data Breach,2020-12-24,4950575.0,1850678.69,Sweden,DDoS Attack,22,2020,12,24
16480,Stanton-Booker,Healthcare,Phishing,2021-05-15,7538715.0,1920690.95,Sweden,Compromised Vendor,6,2021,5,15
16481,"Carson, Jones And Terry",Telecommunications,Data Breach,2023-09-10,2628022.0,4168305.35,Spain,Insider Threat,11,2023,9,10
16482,Henderson Ltd,Healthcare,Supply Chain Attack,2022-01-01,1615945.0,1099634.39,Uk,Compromised Vendor,21,2022,1,1
16483,"Brown, Hull And Petersen",Healthcare,Ransomware,2020-01-16,7408504.0,3283405.28,Belgium,Compromised Vendor,19,2020,1,16
16484,Herrera Ltd,Healthcare,Ransomware,2020-10-07,4950575.0,168018.09,Belgium,Compromised Vendor,5,2020,10,7
16485,Jackson-Howard,Telecommunications,Data Breach,2020-07-29,1031177.0,1429467.35,Belgium,Compromised Vendor,35,2020,7,29
16486,Brown Plc,Finance,Ransomware,2020-01-31,4308084.0,790282.06,Sweden,DDoS Attack,51,2020,1,31
16487,Goodwin Group,Healthcare,Data Breach,2021-02-01,3134823.0,1191670.9,Netherlands,DDoS Attack,23,2021,2,1
16488,Bates-Dean,Tech,Ransomware,2023-09-13,3029798.0,2837770.28,Uk,Phishing,23,2023,9,13
16489,"Kennedy, Ellis And Stafford",Healthcare,Malware,2020-09-19,6331178.0,2442994.95,Uk,Spear Phishing,16,2020,9,19
16490,Vargas-Stewart,Retail,Data Breach,2022-01-02,4950575.0,757935.97,Uk,DDoS Attack,24,2022,1,2
16491,"Lindsey, King And Thomas",Retail,Phishing,2021-09-17,7982203.0,604227.37,Belgium,Phishing,29,2021,9,17
16492,Ortiz Inc,Tech,Ransomware,2023-06-16,9798951.0,3284726.83,Sweden,Compromised Vendor,6,2023,6,16
16493,Santiago-Vasquez,Telecommunications,Phishing,2020-08-11,3016229.0,541476.52,Uk,Phishing,40,2020,8,11
16494,Bell Plc,Telecommunications,Ransomware,2021-06-02,2824937.0,2515537.1,Uk,Phishing,40,2021,6,2
16495,Lewis-Garcia,Healthcare,Data Breach,2022-08-01,8454576.0,865891.93,Uk,Phishing,20,2022,8,1
16496,"Sullivan, Lopez And Manning",Healthcare,Ransomware,2022-04-23,8321538.0,4551403.7,Belgium,Insider Threat,43,2022,4,23
16497,"Miller, Lutz And Walker",Healthcare,Malware,2023-05-26,4950575.0,4713143.28,Spain,Insider Threat,13,2023,5,26
16498,"Mcdaniel, Willis And Gonzalez",Healthcare,Ransomware,2021-12-27,3891510.0,2608473.44,France,Phishing,59,2021,12,27
16499,"Vance, Olson And Nichols",Telecommunications,Data Breach,2023-10-13,4950575.0,2443177.91,Sweden,Compromised Vendor,37,2023,10,13
16500,Stevens Inc,Finance,Data Breach,2021-06-21,9145088.0,1253344.92,Sweden,Compromised Vendor,9,2021,6,21
16501,Moreno Plc,Healthcare,Denial of Service,2021-04-17,4391041.0,2201241.88,Belgium,DDoS Attack,52,2021,4,17
16502,"Bean, Martin And Baldwin",Healthcare,Malware,2022-09-08,6600220.0,485659.11,Netherlands,Spear Phishing,55,2022,9,8
16503,Hart Ltd,Retail,Data Breach,2022-12-25,5650710.0,543685.29,Denmark,Phishing,54,2022,12,25
16504,Morrison-Manning,Retail,Denial of Service,2020-11-08,9080938.0,3067408.89,Italy,Insider Threat,9,2020,11,8
16505,Taylor Ltd,Healthcare,Malware,2021-03-13,2144100.0,3543256.42,Belgium,DDoS Attack,51,2021,3,13
16506,Riley Group,Manufacturing,Data Breach,2022-01-22,8919044.0,3132990.42,Netherlands,Phishing,15,2022,1,22
16507,"Nguyen, Gilbert And Rios",Retail,Phishing,2023-03-12,4467848.0,4216329.95,Belgium,Phishing,46,2023,3,12
16508,Smith-Joseph,Retail,Phishing,2020-10-04,117006.0,3981523.74,Belgium,Compromised Vendor,11,2020,10,4
16509,Hopkins Group,Manufacturing,Phishing,2022-02-13,6103562.0,4435721.13,Belgium,Phishing,50,2022,2,13
16510,"Carter, Jackson And Jones",Manufacturing,Ransomware,2021-12-19,4379989.0,4785671.18,France,Compromised Vendor,44,2021,12,19
16511,Brown Llc,Energy,Denial of Service,2022-06-04,4950575.0,3132589.75,Belgium,Compromised Vendor,59,2022,6,4
16512,"Maddox, Mcguire And Roberts",Retail,Ransomware,2022-07-01,6987678.0,3994077.77,France,Phishing,56,2022,7,1
16513,Morales-Cooke,Tech,Ransomware,2023-07-31,9707528.0,629149.97,Uk,Compromised Vendor,46,2023,7,31
16514,King Group,Retail,Phishing,2023-08-18,2142107.0,3961697.18,Netherlands,Phishing,45,2023,8,18
16515,"Martin, Wilson And Fisher",Healthcare,Ransomware,2022-02-12,688225.0,2164475.32,Italy,Phishing,60,2022,2,12
16516,Rodriguez Group,Retail,Ransomware,2023-08-18,9607745.0,3832552.33,Netherlands,Spear Phishing,47,2023,8,18
16517,Reid-Bass,Manufacturing,Malware,2022-02-08,7622060.0,1900322.99,France,Phishing,7,2022,2,8
16518,Suarez-Snyder,Manufacturing,Ransomware,2020-08-17,6397548.0,1064172.06,France,Phishing,46,2020,8,17
16519,Gutierrez Llc,Manufacturing,Ransomware,2021-02-20,7925943.0,3346614.08,Italy,Compromised Vendor,43,2021,2,20
16520,Rosario Inc,Manufacturing,Ransomware,2020-09-17,9848985.0,4785457.69,Uk,DDoS Attack,47,2020,9,17
16521,Arroyo-Pope,Healthcare,Phishing,2023-12-17,4950575.0,2221794.23,Spain,Phishing,60,2023,12,17
16522,"Marshall, Hancock And Davis",Manufacturing,Ransomware,2022-08-02,4950575.0,590112.92,Sweden,Insider Threat,30,2022,8,2
16523,Austin-Burke,Healthcare,Denial of Service,2022-12-25,1630025.0,781113.34,Belgium,Insider Threat,55,2022,12,25
16524,Ward Inc,Telecommunications,Data Breach,2023-09-07,2110806.0,2395304.92,Uk,Phishing,38,2023,9,7
16525,Clark-Lee,Finance,Data Breach,2022-09-10,2982904.0,4805402.99,Italy,Phishing,20,2022,9,10
16526,Bowman-Hardy,Telecommunications,Malware,2022-10-16,3887328.0,2627288.87,Belgium,Insider Threat,17,2022,10,16
16527,Warner-Shepard,Manufacturing,Data Breach,2023-05-12,1403844.0,585181.34,Spain,Spear Phishing,38,2023,5,12
16528,Knox Llc,Healthcare,Ransomware,2020-03-01,6284292.0,2298668.33,Belgium,Phishing,18,2020,3,1
16529,Gardner Inc,Telecommunications,Denial of Service,2021-12-31,4115452.0,4986617.83,Sweden,DDoS Attack,27,2021,12,31
16530,"Scott, Cantrell And Parker",Finance,Ransomware,2021-01-19,6649526.0,529331.02,France,Phishing,31,2021,1,19
16531,"Crawford, Harding And Miller",Tech,Data Breach,2020-01-11,233745.0,4528962.4,Belgium,Compromised Vendor,28,2020,1,11
16532,White-Vargas,Telecommunications,Data Breach,2023-12-01,4950575.0,1433050.72,Netherlands,Phishing,20,2023,12,1
16533,Peters-Sawyer,Retail,Supply Chain Attack,2022-06-20,2212225.0,2566791.18,Netherlands,Phishing,11,2022,6,20
16534,Chen-Barnes,Tech,Ransomware,2020-09-03,103318.0,4696160.6,Belgium,Phishing,25,2020,9,3
16535,Paul Inc,Telecommunications,Data Breach,2022-02-05,8383712.0,4469545.98,Belgium,Compromised Vendor,27,2022,2,5
16536,"Meyers, Smith And Estrada",Healthcare,Denial of Service,2023-09-17,287502.0,4657978.99,Belgium,Malware Infection,40,2023,9,17
16537,Mathis Ltd,Retail,Phishing,2020-03-14,5739530.0,3674167.57,Belgium,Insider Threat,29,2020,3,14
16538,Cobb And Sons,Tech,Phishing,2022-03-21,7851483.0,3266993.97,Netherlands,Insider Threat,6,2022,3,21
16539,"Caldwell, Jones And Owens",Telecommunications,Data Breach,2023-01-01,4950575.0,2728479.7,Uk,Phishing,18,2023,1,1
16540,Cervantes And Sons,Finance,Denial of Service,2023-06-29,9711114.0,2148478.78,France,Insider Threat,18,2023,6,29
16541,"Buchanan, Bryant And Pearson",Energy,Denial of Service,2023-12-19,1907549.0,2665258.9,Uk,Phishing,53,2023,12,19
16542,Wilson Plc,Retail,Data Breach,2020-04-09,7979407.0,3791104.47,Uk,Compromised Vendor,27,2020,4,9
16543,"Jackson, Baker And Davis",Telecommunications,Ransomware,2022-10-23,869815.0,1384578.33,Uk,Compromised Vendor,47,2022,10,23
16544,Wyatt And Sons,Manufacturing,Data Breach,2021-06-29,6426804.0,3616894.44,Netherlands,DDoS Attack,60,2021,6,29
16545,Henry-Page,Retail,Ransomware,2021-04-19,4950575.0,4833830.14,Uk,Compromised Vendor,52,2021,4,19
16546,Lopez-Harris,Manufacturing,Data Breach,2021-09-01,3256448.0,4730386.89,Uk,Insider Threat,10,2021,9,1
16547,Moore-Rodriguez,Manufacturing,Phishing,2023-03-24,4915290.0,312993.45,Belgium,DDoS Attack,56,2023,3,24
16548,Alvarez-Anderson,Tech,Supply Chain Attack,2020-06-05,8174177.0,1132921.24,Italy,Spear Phishing,24,2020,6,5
16549,"Davis, Baldwin And Mitchell",Tech,Phishing,2020-08-11,5063495.0,1528166.01,Sweden,Spear Phishing,51,2020,8,11
16550,"Harris, Walsh And Massey",Manufacturing,Ransomware,2023-06-24,2567717.0,4587055.5,Sweden,DDoS Attack,57,2023,6,24
16551,Sandoval-Bailey,Healthcare,Ransomware,2021-04-21,7220802.0,424636.98,Belgium,Insider Threat,60,2021,4,21
16552,Reed-Howell,Telecommunications,Data Breach,2023-12-22,4950575.0,4810759.0,Belgium,Phishing,59,2023,12,22
16553,Cochran-Gross,Manufacturing,Phishing,2022-05-10,4950575.0,3832727.61,Sweden,Compromised Vendor,47,2022,5,10
16554,Ramos Ltd,Retail,Data Breach,2021-08-24,6344320.0,1308638.86,Belgium,DDoS Attack,28,2021,8,24
